51,51
291,240
501,210
503,2
533,30
561,28
599,38
676,77
687,11
714,27
736,22
803,67
868,65
884,16
919,35
920,1
927,7
928,1
931,3
990,59
991,1
1016,25
1028,12
1092,64
1139,47
1200,61
1201,1
1202,1
1210,8
1285,75
1351,66
1441,90
1515,74
1616,101
1730,114
1784,54
1796,12
1875,79
1930,55
2100,170
2111,11
2253,142
2449,196
2497,48
2498,1
2515,17
2540,25
2541,1
2555,14
2620,65
2663,43
2843,180
2887,44
2926,39
3175,249
3276,101
3362,86
3403,41
3646,243
3712,66
3824,112
3979,155
3991,12
4142,151
4171,29
4248,77
4251,3
4252,1
4255,3
4256,1
4257,1
4258,1
4259,1
4260,1
4261,1
4325,64
4377,52
4471,94
4685,214
4738,53
4784,46
4831,47
4914,83
4993,79
5133,140
5182,49
5334,152
5648,314
5680,32
5724,44
5814,90
5843,29
5862,19
5869,7
5924,55
5947,23
5988,41
5998,10
6409,411
6436,27
6741,305
6920,179
7036,116
7043,7
7064,21
7636,572
7748,112
7749,1
7802,53
7935,133
8173,238
8209,36
8211,2
8212,1
8488,276
8505,17
8522,17
8569,47
8644,75
8900,256
8901,1
8989,88
9003,14
9046,43
9287,241
9471,184
9703,232
9783,80
9838,55
10091,253
10140,49
10245,105
10295,50
10320,25
10423,103
10519,96
10529,10
10687,158
10824,137
10913,89
10945,32
10960,15
11096,136
11097,1
11098,1
11139,41
11592,453
11622,30
11639,17
11647,8
11776,129
11843,67
11937,94
12054,117
12090,36
12127,37
12135,8
12204,69
12218,14
12244,26
12245,1
12284,39
12324,40
12354,30
12396,42
12438,42
12460,22
12511,51
12817,306
12922,105
12931,9
13012,81
13099,87
13140,41
13178,38
13188,10
13262,74
13290,28
13292,2
13453,161
13467,14
13479,12
13507,28
13530,23
13531,1
13533,2
13700,167
14118,418
14180,62
14247,67
14298,51
14407,109
14614,207
14629,15
14662,33
14874,212
14953,79
15317,364
15339,22
15372,33
15394,22
15472,78
15542,70
15554,12
15561,7
15650,89
15755,105
15802,47
15879,77
15916,37
15934,18
16007,73
16148,141
16223,75
16239,16
16268,29
16269,1
16291,22
16296,5
16311,15
16374,63
16428,54
16447,19
16448,1
16449,1
16450,1
16497,47
16498,1
16525,27
16588,63
16617,29
16675,58
16684,9
16729,45
16988,259
17021,33
17068,47
17080,12
17131,51
17141,10
17215,74
17288,73
17360,72
17394,34
17531,137
17729,198
18001,272
18157,156
18381,224
18454,73
18474,20
18970,496
19115,145
19418,303
19433,15
19589,156
19637,48
19697,60
20146,449
20201,55
20240,39
20537,297
20639,102
21000,361
21038,38
21082,44
21107,25
21409,302
21505,96
21522,17
21637,115
21661,24
21858,197
21899,41
22151,252
22327,176
22416,89
22418,2
22669,251
22837,168
22862,25
22986,124
23252,266
23386,134
23417,31
23453,36
23572,119
23573,1
23584,11
23592,8
23594,2
23758,164
23894,136
24180,286
24291,111
24370,79
24371,1
24505,134
24506,1
24629,123
24831,202
24888,57
24969,81
25059,90
25092,33
25202,110
25263,61
25381,118
25497,116
25626,129
25637,11
25688,51
25723,35
25885,162
25920,35
25944,24
26131,187
26328,197
26389,61
26688,299
26782,94
26906,124
27503,597
27560,57
27690,130
27843,153
27902,59
27989,87
28060,71
28119,59
28341,222
28798,457
28936,138
28990,54
29024,34
29161,137
29231,70
29431,200
29477,46
29539,62
29823,284
29896,73
29927,31
29976,49
29996,20
30084,88
30294,210
30591,297
31076,485
31131,55
31328,197
31781,453
32137,356
32247,110
32387,140
32465,78
32503,38
32543,40
32709,166
32804,95
32891,87
32938,47
32978,40
33046,68
33299,253
33313,14
33314,1
33319,5
33379,60
33387,8
33465,78
33581,116
33767,186
33906,139
33954,48
33989,35
34065,76
34134,69
34165,31
34191,26
34193,2
34221,28
34427,206
34524,97
34828,304
34871,43
34901,30
34902,1
35108,206
35195,87
35241,46
35244,3
35360,116
35453,93
35494,41
35528,34
35634,106
35733,99
35742,9
35803,61
35865,62
35947,82
35959,12
36006,47
36176,170
36206,30
36404,198
36534,130
36535,1
36560,25
37184,624
37246,62
37402,156
37567,165
37613,46
37653,40
37898,245
37927,29
38033,106
38298,265
38315,17
38355,40
38361,6
38450,89
38597,147
38719,122
38784,65
38817,33
38836,19
38837,1
38910,73
38924,14
39094,170
39121,27
39147,26
39229,82
39381,152
39543,162
39649,106
39811,162
39998,187
40389,391
40548,159
40792,244
40878,86
41132,254
41157,25
41190,33
41326,136
41507,181
41771,264
42058,287
42087,29
42206,119
42371,165
42483,112
42505,22
42524,19
42894,370
43043,149
43059,16
43449,390
43607,158
43715,108
43738,23
44169,431
44285,116
44357,72
44368,11
44420,52
44645,225
44647,2
44788,141
45041,253
45044,3
45085,41
45304,219
45344,40
45345,1
45418,73
45539,121
45883,344
45885,2
45890,5
45891,1
45892,1
45893,1
45913,20
45917,4
45965,48
46061,96
46077,16
46109,32
46255,146
46400,145
46491,91
46870,379
47005,135
47288,283
47483,195
47852,369
47877,25
47942,65
48080,138
48081,1
48082,1
48140,58
48318,178
48871,553
48872,1
48873,1
48874,1
49193,319
49433,240
49484,51
49562,78
49773,211
49830,57
49930,100
49954,24
49966,12
49994,28
50098,104
50154,56
50168,14
50178,10
50313,135
50559,246
50560,1
50787,227
50865,78
50868,3
51083,215
51139,56
51166,27
51319,153
51346,27
51400,54
51518,118
51696,178
51811,115
51827,16
51833,6
51938,105
52117,179
52118,1
52128,10
52806,678
52807,1
52867,60
52868,1
52869,1
52870,1
52895,25
53318,423
53611,293
53626,15
53711,85
53841,130
53842,1
53847,5
53871,24
53872,1
53873,1
53874,1
53875,1
53876,1
53877,1
53878,1
53879,1
53880,1
53881,1
53882,1
53902,20
53907,5
53934,27
53944,10
53947,3
53952,5
53956,4
53974,18
53976,2
53977,1
53986,9
53987,1
54046,59
54047,1
54093,46
54100,7
54268,168
54388,120
54424,36
54436,12
54531,95
54533,2
54535,2
54536,1
54752,216
54800,48
54823,23
54830,7
54836,6
54997,161
55035,38
55097,62
55428,331
55562,134
55592,30
55753,161
55848,95
55927,79
56042,115
56075,33
56413,338
56544,131
56792,248
57010,218
57493,483
57548,55
57799,251
58015,216
58179,164
58386,207
58480,94
58648,168
58750,102
58923,173
59066,143
59075,9
59517,442
59536,19
59646,110
59661,15
59715,54
59960,245
59980,20
60183,203
60186,3
60268,82
60302,34
60526,224
60529,3
60738,209
61060,322
61081,21
61241,160
61525,284
61557,32
61648,91
61706,58
61707,1
61874,167
61968,94
62154,186
62231,77
62296,65
62369,73
62968,599
63063,95
63158,95
63239,81
63274,35
63288,14
63359,71
63467,108
63532,65
63546,14
63547,1
63645,98
63704,59
63818,114
63843,25
64135,292
64136,1
64200,64
64220,20
64353,133
64760,407
64895,135
65245,350
65271,26
65359,88
65481,122
65818,337
66102,284
66258,156
66312,54
66444,132
66586,142
66766,180
66862,96
67124,262
67148,24
67190,42
67232,42
67233,1
67248,15
67266,18
67271,5
67327,56
67369,42
67410,41
67420,10
67464,44
67473,9
67504,31
67537,33
67555,18
67585,30
67647,62
67657,10
67670,13
67705,35
67738,33
67741,3
68032,291
68049,17
68050,1
68101,51
68112,11
68232,120
68238,6
68253,15
68267,14
68293,26
68302,9
68308,6
68434,126
68599,165
68717,118
68942,225
69301,359
69319,18
69383,64
69440,57
69547,107
69586,39
69636,50
69747,111
70000,253
70799,799
70896,97
70919,23
70973,54
71082,109
71116,34
71285,169
71647,362
71768,121
71838,70
71856,18
72138,282
72343,205
72511,168
72512,1
72523,11
72524,1
72537,13
72538,1
72579,41
72593,14
72611,18
72612,1
72613,1
72614,1
72615,1
72616,1
72617,1
72618,1
72619,1
72620,1
72621,1
72622,1
72623,1
72624,1
72625,1
72626,1
72627,1
72628,1
72629,1
72742,113
73132,390
73176,44
73444,268
73658,214
73679,21
73680,1
73716,36
73755,39
73756,1
73797,41
74527,730
74762,235
75055,293
75114,59
75179,65
75942,763
76043,101
76412,369
76460,48
76637,177
76752,115
76892,140
76962,70
77047,85
77248,201
77272,24
77605,333
77975,370
78262,287
78392,130
79516,1124
79614,98
79654,40
79669,15
79799,130
80184,385
80473,289
80548,75
80674,126
80891,217
81074,183
81201,127
81391,190
81404,13
81555,151
81604,49
81725,121
81726,1
81727,1
81728,1
81759,31
82075,316
82248,173
82544,296
83107,563
83291,184
83381,90
83755,374
83887,132
84020,133
84040,20
84041,1
84045,4
84168,123
84372,204
85005,633
85172,167
85854,682
85895,41
85896,1
86359,463
86402,43
86791,389
87694,903
87823,129
87893,70
87896,3
88022,126
88032,10
88275,243
88556,281
88740,184
88755,15
89085,330
89345,260
89371,26
89392,21
89824,432
89951,127
90284,333
90607,323
90849,242
91292,443
91374,82
91735,361
92347,612
92366,19
92406,40
92478,72
92686,208
92984,298
92988,4
93063,75
93129,66
93348,219
93410,62
93476,66
93556,80
93597,41
93638,41
93639,1
93714,75
93715,1
93755,40
93770,15
93781,11
94262,481
94484,222
95140,656
95883,743
95911,28
96222,311
97030,808
97152,122
97501,349
97582,81
97881,299
97909,28
97930,21
97931,1
97935,4
98025,90
98087,62
98141,54
98155,14
98318,163
98370,52
98424,54
98498,74
98499,1
98504,5
98516,12
98517,1
98525,8
98596,71
98630,34
98783,153
98786,3
98801,15
98805,4
98902,97
99312,410
99319,7
99345,26
99361,16
99516,155
99661,145
99718,57
100254,536
100322,68
100969,647
101000,31
101001,1
101256,255
101257,1
101258,1
101259,1
101526,267
101737,211
102015,278
102219,204
102636,417
103083,447
103442,359
103473,31
103538,65
103578,40
103603,25
103626,23
103637,11
104134,497
104135,1
104784,649
105405,621
106511,1106
106531,20
107072,541
107094,22
107106,12
107969,863
108517,548
108566,49
108834,268
109443,609
109824,381
109920,96
110624,704
110754,130
110772,18
110823,51
111027,204
111209,182
111546,337
112040,494
112288,248
112526,238
112608,82
112840,232
112858,18
113090,232
113399,309
113622,223
113837,215
114257,420
114276,19
114662,386
115215,553
115713,498
115804,91
116536,732
116802,266
116806,4
117608,802
117920,312
118324,404
118343,19
118809,466
118828,19
118837,9
118898,61
119300,402
119501,201
119653,152
119663,10
120171,508
120662,491
121007,345
121008,1
121009,1
121055,46
121364,309
121379,15
121381,2
121550,169
122103,553
122394,291
122606,212
122967,361
124014,1047
124037,23
124254,217
124372,118
124452,80
124575,123
124593,18
125124,531
125154,30
125278,124
125279,1
125352,73
125359,7
125370,11
125393,23
125400,7
125408,8
125463,55
125651,188
125989,338
126160,171
126815,655
126891,76
127019,128
127058,39
127149,91
127609,460
127629,20
127911,282
128183,272
128289,106
128567,278
128582,15
128761,179
128780,19
128784,4
128842,58
129011,169
129405,394
129529,124
129656,127
129699,43
129768,69
129770,2
129771,1
129772,1
129773,1
129774,1
129775,1
129776,1
129804,28
129810,6
130197,387
130278,81
131323,1045
131416,93
131578,162
131589,11
131628,39
131704,76
131736,32
131764,28
132139,375
132184,45
132185,1
132212,27
132243,31
132424,181
132432,8
132861,429
132866,5
133048,182
133524,476
133571,47
133652,81
133664,12
133679,15
133958,279
133964,6
133966,2
133969,3
134096,127
134267,171
134486,219
135633,1147
136007,374
136012,5
136039,27
136623,584
136781,158
136912,131
136980,68
137229,249
137426,197
137741,315
138207,466
138253,46
138938,685
139234,296
139304,70
139450,146
139869,419
140582,713
140617,35
140898,281
141349,451
141565,216
142346,781
142363,17
142592,229
143060,468
143127,67
143739,612
143760,21
143823,63
144086,263
144536,450
144696,160
144703,7
144704,1
144716,12
144717,1
144720,3
144723,3
144891,168
145095,204
145096,1
145137,41
145568,431
145665,97
145666,1
145669,3
145735,66
146322,587
146323,1
146324,1
146325,1
146338,13
146940,602
146941,1
146942,1
146943,1
147058,115
147110,52
147111,1
147118,7
147158,40
147159,1
147160,1
147162,2
147573,411
147575,2
147932,357
148280,348
148549,269
148573,24
149456,883
149582,126
149594,12
149794,200
150155,361
150167,12
150382,215
150390,8
150717,327
150737,20
151238,501
151637,399
152116,479
152755,639
152866,111
152893,27
152902,9
152909,7
152948,39
152971,23
152973,2
153050,77
153076,26
153370,294
153408,38
153859,451
153864,5
154123,259
154752,629
154753,1
154767,14
154817,50
154818,1
154822,4
154823,1
155452,629
155853,401
155876,23
156699,823
156797,98
156832,35
156960,128
157379,419
157860,481
157979,119
158053,74
158298,245
158300,2
158302,2
158800,498
159080,280
160040,960
160905,865
161173,268
162032,859
162221,189
162363,142
162414,51
163113,699
163153,40
163570,417
163749,179
163867,118
164180,313
164202,22
164315,113
164359,44
164384,25
164912,528
165058,146
165751,693
165808,57
165813,5
165983,170
165985,2
166006,21
166107,101
166213,106
166577,364
166592,15
166632,40
166747,115
166915,168
167372,457
167617,245
167838,221
167844,6
