814,814
1255,441
1267,12
1453,186
1540,87
1684,144
1798,114
2116,318
2128,12
2176,48
2185,9
2890,705
3784,894
4174,390
4189,15
4528,339
4714,186
5098,384
5536,438
6625,1089
6820,195
7114,294
7375,261
7987,612
8302,315
8488,186
8512,24
9049,537
9370,321
9697,327
10672,975
11572,900
11821,249
12439,618
12475,36
12757,282
12766,9
12781,15
12865,84
12916,51
12940,24
13030,90
13114,84
13213,99
13750,537
13903,153
13993,90
14905,912
15145,240
15148,3
17314,2166
17677,363
17836,159
17941,105
17950,9
18124,174
18634,510
19369,735
19387,18
19507,120
19510,3
19531,21
19666,135
19693,27
19777,84
19927,150
19966,39
19990,24
20302,312
20737,435
20842,105
23734,2892
23851,117
25177,1326
25231,54
25234,3
25381,147
25426,45
25507,81
25543,36
26521,978
26968,447
27349,381
27511,162
27532,21
27538,6
27607,69
27967,360
28144,177
28288,144
28372,84
29545,1173
31114,1569
31282,168
31372,90
31381,9
31390,9
31627,237
31996,369
31999,3
32143,144
32665,522
32665,0
33085,420
33118,33
33655,537
33697,42
34078,381
34186,108
34204,18
34993,789
35182,189
35323,141
36277,954
36316,39
36484,168
36490,6
36505,15
36595,90
37018,423
37366,348
37810,444
37897,87
37900,3
37915,15
38599,684
38647,48
39064,417
39076,12
39253,177
39256,3
39511,255
39964,453
39967,3
40621,654
40708,87
41479,771
41521,42
41770,249
42394,624
43678,1284
43807,129
43846,39
44668,822
44845,177
44977,132
45409,432
45568,159
45775,207
46411,636
47041,630
47191,150
47296,105
47488,192
47860,372
48019,159
48076,57
48079,3
48085,6
48121,36
48178,57
48910,732
49021,111
49030,9
49132,102
49285,153
49285,0
49456,171
50095,639
50227,132
50566,339
50743,177
50851,108
51337,486
51589,252
51754,165
51772,18
52405,633
52699,294
52900,201
53350,450
53407,57
53668,261
54100,432
54340,240
54340,0
55507,1167
55642,135
55822,180
55945,123
56905,960
57772,867
58453,681
58510,57
58555,45
58930,375
59011,81
59221,210
60010,789
60622,612
60835,213
61411,576
62905,1494
63220,315
64177,957
64186,9
64210,24
64375,165
64387,12
64717,330
65311,594
66958,1647
67063,105
67090,27
67483,393
67567,84
67855,288
68134,279
68530,396
68791,261
68941,150
69238,297
69601,363
70066,465
70162,96
70303,141
70756,453
70786,30
70825,39
70897,72
71254,357
71800,546
71893,93
73195,1302
73495,300
73645,150
74236,591
74236,0
75064,828
75352,288
75676,324
75895,219
76276,381
76291,15
76489,198
77452,963
77470,18
77590,120
77728,138
78382,654
78844,462
78991,147
79273,282
79480,207
79603,123
79675,72
79693,18
79741,48
79780,39
79852,72
79894,42
79966,72
79996,30
80083,87
80149,66
80350,201
80473,123
81529,1056
82414,885
82459,45
82537,78
82687,150
83629,942
83959,330
84133,174
84319,186
84577,258
84631,54
84637,6
85090,453
85324,234
85834,510
86569,735
86575,6
86626,51
86671,45
86818,147
87409,591
87418,9
87430,12
87490,60
88123,633
88399,276
88858,459
89251,393
89260,9
89539,279
89572,33
89605,33
90298,693
90319,21
90514,195
90526,12
90643,117
90880,237
91078,198
91093,15
91171,78
91519,348
91741,222
92095,354
92449,354
92563,114
92668,105
92986,318
93088,102
93292,204
93409,117
93625,216
93661,36
93847,186
94057,210
94063,6
94285,222
94717,432
94747,30
94762,15
94996,234
95248,252
95395,147
95680,285
96568,888
96574,6
97243,669
97909,666
98167,258
98353,186
98629,276
98746,117
98866,120
99190,324
99205,15
99403,198
99706,303
100048,342
100249,201
100339,90
100642,303
100870,228
101536,666
101560,24
101563,3
101563,0
101797,234
102412,615
103240,828
104296,1056
104614,318
105340,726
105553,213
105556,3
105751,195
105931,180
106546,615
106705,159
107773,1068
108310,537
108682,372
108964,282
109045,81
110683,1638
110932,249
110932,0
110986,54
111145,159
111211,66
111211,0
111583,372
111604,21
111847,243
112504,657
112654,150
112663,9
112663,0
112699,36
112822,123
112837,15
113020,183
113263,243
113269,6
113380,111
113464,84
113968,504
114043,75
114064,21
114193,129
114301,108
114364,63
114784,420
114952,168
114979,27
115039,60
115468,429
116518,1050
117715,1197
117769,54
118021,252
118201,180
118279,78
118444,165
118696,252
119260,564
119545,285
119596,51
119746,150
120586,840
120796,210
122842,2046
122863,21
123364,501
123490,126
123760,270
124033,273
124117,84
124123,6
124492,369
124543,51
124657,114
124747,90
125119,372
125128,9
125518,390
125524,6
125722,198
126190,468
126691,501
126691,0
127021,330
127213,192
128047,834
128902,855
129133,231
129154,21
129403,249
129517,114
130900,1383
131032,132
131149,117
131305,156
131407,102
132235,828
132469,234
133324,855
133519,195
133870,351
134095,225
135343,1248
135763,420
135802,39
135982,180
136378,396
136993,615
137578,585
137671,93
138178,507
138304,126
138493,189
138562,69
139045,483
139309,264
139633,324
140035,402
140035,0
140047,12
140104,57
141202,1098
142678,1476
143056,378
143737,681
143950,213
143998,48
144238,240
144508,270
144514,6
144514,0
144691,177
144763,72
144886,123
144889,3
145471,582
145813,342
145861,48
145912,51
146107,195
146824,717
146941,117
