12,12
40,28
67,27
91,24
269,178
363,94
389,26
491,102
564,73
584,20
585,1
586,1
634,48
682,48
749,67
871,122
888,17
912,24
967,55
971,4
1018,47
1032,14
1348,316
1547,199
1675,128
1743,68
1806,63
1853,47
1872,19
1923,51
1985,62
2002,17
2010,8
2067,57
2076,9
2086,10
2090,4
2102,12
2125,23
2126,1
2169,43
2289,120
2515,226
2554,39
2630,76
2754,124
2876,122
2940,64
2971,31
3014,43
3088,74
3128,40
3168,40
3210,42
3225,15
3284,59
3559,275
3613,54
3746,133
3889,143
3924,35
4014,90
4017,3
4045,28
4101,56
4133,32
4146,13
4202,56
4219,17
4270,51
4307,37
4321,14
4368,47
4430,62
4463,33
4484,21
4489,5
4505,16
4516,11
4712,196
4714,2
4715,1
4723,8
4724,1
4725,1
4726,1
4735,9
4736,1
4737,1
4758,21
4777,19
4803,26
4918,115
5011,93
5074,63
5189,115
5190,1
5201,11
5437,236
5451,14
5523,72
5594,71
5842,248
5955,113
6011,56
6082,71
6104,22
6174,70
6186,12
6203,17
6310,107
6311,1
6323,12
6458,135
6558,100
6679,121
6800,121
6860,60
7163,303
7233,70
7281,48
7374,93
7375,1
7376,1
7378,2
7412,34
7566,154
7588,22
7593,5
7594,1
7598,4
7602,4
7643,41
7644,1
7765,121
7906,141
8070,164
8107,37
8166,59
8267,101
8427,160
8448,21
8557,109
8584,27
8596,12
8661,65
8750,89
8789,39
8965,176
9315,350
9544,229
9584,40
9590,6
9591,1
9602,11
9607,5
9617,10
9678,61
9778,100
9804,26
9821,17
9887,66
10005,118
10081,76
10145,64
10435,290
10678,243
10679,1
10685,6
10686,1
10687,1
10695,8
10696,1
10704,8
10705,1
10755,50
10762,7
10834,72
10859,25
11123,264
11146,23
11156,10
11325,169
11359,34
11475,116
11495,20
11601,106
11647,46
11766,119
11818,52
11819,1
11870,51
11888,18
11921,33
11936,15
11956,20
12145,189
12213,68
12221,8
12254,33
12275,21
12314,39
12388,74
12416,28
12539,123
12609,70
12745,136
12790,45
12826,36
12885,59
12967,82
13395,428
13430,35
13441,11
13454,13
13494,40
13495,1
13508,13
13511,3
13612,101
13752,140
13781,29
13800,19
13801,1
13860,59
14013,153
14025,12
14051,26
14060,9
14090,30
14152,62
14289,137
14461,172
14464,3
14589,125
14596,7
14597,1
14600,3
14629,29
14665,36
14705,40
14743,38
14815,72
14856,41
14888,32
14935,47
14971,36
15010,39
15096,86
15179,83
15266,87
15322,56
15374,52
15402,28
15418,16
15432,14
15480,48
15481,1
15482,1
15483,1
15485,2
15486,1
15492,6
15538,46
15580,42
15657,77
15717,60
15805,88
15982,177
16037,55
16235,198
16236,1
16365,129
16578,213
16747,169
16774,27
16868,94
16917,49
17032,115
17033,1
17184,151
17185,1
17467,282
17491,24
17517,26
17676,159
17953,277
17963,10
18034,71
18071,37
18139,68
18193,54
18240,47
18301,61
18305,4
18325,20
18353,28
18371,18
18412,41
18431,19
18534,103
18841,307
18844,3
18889,45
18958,69
19091,133
19095,4
19122,27
19135,13
19206,71
19269,63
19333,64
19473,140
19525,52
19535,10
19548,13
19616,68
19617,1
19690,73
19767,77
19774,7
19778,4
19779,1
19884,105
19953,69
20155,202
20185,30
20199,14
20213,14
20221,8
20255,34
20304,49
20358,54
20637,279
20742,105
20781,39
20853,72
20967,114
21125,158
21177,52
21210,33
21272,62
21321,49
21359,38
21392,33
21408,16
21475,67
21512,37
21520,8
21618,98
21761,143
21770,9
21779,9
21823,44
22113,290
22164,51
22192,28
22248,56
22438,190
22538,100
22539,1
22542,3
22544,2
22577,33
22578,1
22619,41
22664,45
22678,14
22733,55
22734,1
22735,1
22747,12
22765,18
22801,36
22844,43
22858,14
22898,40
22899,1
22931,32
22933,2
22945,12
22947,2
22948,1
22949,1
23010,61
23011,1
23020,9
23144,124
23151,7
23178,27
23191,13
23198,7
23265,67
23273,8
23275,2
23314,39
23349,35
23350,1
23367,17
23399,32
23410,11
23440,30
23466,26
23501,35
23514,13
23516,2
23517,1
23530,13
23570,40
23590,20
23591,1
23595,4
23614,19
23657,43
23694,37
23707,13
23708,1
23719,11
23733,14
23734,1
23739,5
23740,1
23741,1
23742,1
23743,1
23764,21
23774,10
23782,8
23809,27
23814,5
23827,13
23841,14
23844,3
23847,3
23867,20
23875,8
23894,19
23906,12
23907,1
23913,6
23923,10
23933,10
23934,1
23942,8
23955,13
23970,15
23972,2
23992,20
23993,1
24005,12
24025,20
24121,96
24130,9
24142,12
24151,9
24163,12
24191,28
24202,11
24274,72
24275,1
24311,36
24342,31
24352,10
24389,37
24588,199
24679,91
25442,763
25453,11
25651,198
25825,174
25885,60
26062,177
26102,40
26153,51
26510,357
26585,75
26825,240
26826,1
26949,123
26951,2
27001,50
27053,52
27069,16
27137,68
27249,112
27405,156
27411,6
27416,5
27552,136
27589,37
27716,127
28135,419
28299,164
28334,35
28431,97
28562,131
28630,68
28712,82
28752,40
28819,67
28936,117
29022,86
29070,48
29329,259
29592,263
29701,109
29703,2
29827,124
29949,122
30190,241
30196,6
30347,151
30377,30
30692,315
30768,76
30834,66
30976,142
30977,1
31108,131
31113,5
31237,124
31761,524
31911,150
31975,64
32012,37
32177,165
32179,2
32266,87
32271,5
32349,78
32367,18
32425,58
32444,19
32449,5
32541,92
32550,9
32551,1
32552,1
32779,227
32825,46
32967,142
32968,1
32982,14
33047,65
33086,39
33102,16
33226,124
33299,73
33308,9
33367,59
33372,5
33383,11
33402,19
33439,37
33449,10
33450,1
33494,44
33497,3
33516,19
33535,19
33538,3
33541,3
33567,26
33585,18
33625,40
33661,36
33690,29
33698,8
33702,4
33713,11
33758,45
33848,90
33899,51
33935,36
34049,114
34108,59
34167,59
34208,41
34211,3
34221,10
34302,81
34413,111
34414,1
34436,22
34547,111
34571,24
34704,133
34714,10
34816,102
34867,51
34869,2
34989,120
34995,6
35040,45
35041,1
35058,17
35106,48
35138,32
35149,11
35175,26
35178,3
35189,11
35190,1
35435,245
35454,19
35632,178
35663,31
35931,268
36056,125
36084,28
36094,10
36110,16
36136,26
36158,22
36171,13
36393,222
36552,159
36601,49
36785,184
36851,66
36901,50
36947,46
36948,1
36991,43
37030,39
37063,33
37232,169
37324,92
37350,26
37624,274
37670,46
37775,105
37808,33
37829,21
37972,143
37993,21
38026,33
38056,30
