12,12
84,72
127,43
166,39
260,94
281,21
326,45
345,19
372,27
399,27
400,1
414,14
430,16
450,20
475,25
476,1
495,19
511,16
516,5
539,23
640,101
680,40
720,40
772,52
792,20
903,111
942,39
971,29
1041,70
1106,65
1156,50
1337,181
1364,27
1404,40
1416,12
1550,134
1680,130
1682,2
1704,22
1721,17
1790,69
1862,72
1897,35
1965,68
1975,10
2078,103
2089,11
2159,70
2172,13
2227,55
2352,125
2399,47
2416,17
2429,13
2452,23
2538,86
2569,31
2575,6
2577,2
2578,1
2589,11
2621,32
2684,63
2704,20
2782,78
2798,16
2818,20
2861,43
2876,15
2882,6
2914,32
2994,80
3111,117
3138,27
3178,40
3285,107
3332,47
3352,20
3392,40
3472,80
3509,37
3611,102
3661,50
3716,55
3782,66
3791,9
3838,47
3865,27
3916,51
3938,22
4082,144
4083,1
4094,11
4095,1
4166,71
4208,42
4221,13
4303,82
4345,42
4435,90
4461,26
4462,1
4782,320
4833,51
4851,18
4912,61
4963,51
4994,31
5085,91
5214,129
5229,15
5281,52
5324,43
5368,44
5369,1
5393,24
5488,95
5528,40
5592,64
5680,88
5697,17
5698,1
5699,1
5755,56
5804,49
5813,9
5853,40
5930,77
5963,33
5981,18
6014,33
6031,17
6076,45
6077,1
6311,234
6312,1
6365,53
6389,24
6455,66
6528,73
6600,72
6660,60
6684,24
6709,25
6721,12
6729,8
6757,28
6789,32
6862,73
6890,28
6891,1
6911,20
6933,22
6966,33
6972,6
6973,1
7006,33
7021,15
7037,16
7042,5
7067,25
7148,81
7273,125
7278,5
7283,5
7319,36
7400,81
7433,33
7491,58
7536,45
7727,191
7793,66
7865,72
8130,265
8230,100
8263,33
8294,31
8420,126
8477,57
8568,91
8579,11
8631,52
8660,29
8759,99
8760,1
8797,37
8840,43
8863,23
8881,18
8913,32
9017,104
9073,56
9102,29
9103,1
9130,27
9252,122
9281,29
9353,72
9384,31
9418,34
9468,50
9491,23
9499,8
9535,36
9536,1
9586,50
9596,10
9612,16
9734,122
9763,29
9808,45
9886,78
9894,8
9901,7
9914,13
9926,12
10219,293
10292,73
10331,39
10422,91
10442,20
10577,135
10613,36
10614,1
10670,56
10671,1
10702,31
10721,19
10757,36
10805,48
10818,13
10821,3
10928,107
11010,82
11071,61
11081,10
11083,2
11084,1
11096,12
11134,38
11174,40
11199,25
11340,141
11358,18
11532,174
11623,91
11633,10
11672,39
11736,64
11766,30
11806,40
11851,45
11855,4
11874,19
11916,42
12034,118
12038,4
12042,4
12085,43
12122,37
12140,18
12180,40
12185,5
12244,59
12292,48
12315,23
12475,160
12487,12
12564,77
12565,1
12638,73
12676,38
12751,75
12780,29
12843,63
12844,1
12888,44
12923,35
12974,51
13012,38
13046,34
13134,88
13192,58
13232,40
13278,46
13301,23
13328,27
13350,22
13380,30
13397,17
13413,16
13429,16
13446,17
13459,13
13467,8
13506,39
13509,3
13542,33
13592,50
13605,13
13614,9
13628,14
13667,39
13707,40
13796,89
13901,105
13972,71
13981,9
13999,18
14062,63
14133,71
14136,3
14137,1
14138,1
14139,1
14208,69
14248,40
14277,29
14306,29
14326,20
14349,23
14504,155
14551,47
14626,75
14656,30
14677,21
14684,7
14910,226
14966,56
15014,48
15066,52
15131,65
15144,13
15159,15
15161,2
15181,20
15182,1
15238,56
15271,33
15329,58
15361,32
15381,20
15422,41
15486,64
15608,122
15739,131
15760,21
15779,19
15806,27
15901,95
15927,26
15953,26
16090,137
16146,56
16151,5
16174,23
16284,110
16307,23
16322,15
16346,24
16355,9
16356,1
16357,1
16463,106
16667,204
16701,34
16711,10
16748,37
16846,98
16879,33
16922,43
16925,3
16944,19
16977,33
17145,168
17197,52
17379,182
17423,44
17461,38
17523,62
17601,78
17713,112
17758,45
18116,358
18190,74
18247,57
18250,3
18279,29
18342,63
18392,50
18423,31
18511,88
18603,92
18607,4
18611,4
18625,14
18680,55
18690,10
18803,113
18811,8
18852,41
18915,63
18936,21
19021,85
19055,34
19116,61
19165,49
19177,12
19269,92
19292,23
19297,5
19320,23
19329,9
19388,59
19484,96
19502,18
19611,109
19693,82
19807,114
19808,1
19850,42
19861,11
19880,19
19915,35
19916,1
19934,18
19943,9
19962,19
19977,15
19998,21
20025,27
20062,37
20213,151
20334,121
20436,102
20535,99
20571,36
20601,30
20602,1
20650,48
20714,64
20794,80
20805,11
20814,9
20817,3
20859,42
20939,80
20943,4
20970,27
20972,2
21101,129
21130,29
21140,10
21264,124
21283,19
21349,66
21409,60
21574,165
21604,30
21605,1
21636,31
21659,23
21662,3
21668,6
21677,9
21751,74
21765,14
21878,113
21941,63
21963,22
22026,63
22102,76
22118,16
22144,26
22162,18
22183,21
22216,33
22221,5
22256,35
22473,217
22504,31
22532,28
22551,19
22553,2
22666,113
22714,48
22719,5
22774,55
22816,42
22848,32
22870,22
22903,33
22936,33
23059,123
23184,125
23215,31
23302,87
23418,116
23588,170
23839,251
